,algorithm,district,parameters,shared cost,own cost,time
2068,random,3,N/A,43684,71341,0.008060932159423828
2069,random,3,N/A,43882,70333,0.011043787002563477
2070,random,3,N/A,44899,69937,0.0052869319915771484
2071,random,3,N/A,44548,71161,0.030143022537231445
2072,random,3,N/A,45331,73141,0.011830806732177734
2073,random,3,N/A,44611,71989,0.005335092544555664
2074,random,3,N/A,44287,68335,0.004680156707763672
2075,random,3,N/A,46033,73699,0.015048980712890625
2076,random,3,N/A,44512,71809,0.015220880508422852
2077,random,3,N/A,45808,74455,0.006711006164550781
2078,random,3,N/A,45232,71485,0.008188962936401367
2079,random,3,N/A,44710,70873,0.003859996795654297
2080,random,3,N/A,45592,70837,0.006598949432373047
2081,random,3,N/A,44593,72493,0.007683992385864258
2082,random,3,N/A,45277,72997,0.00923609733581543
2083,random,3,N/A,45781,72637,0.003608226776123047
2084,random,3,N/A,44827,72691,0.004871845245361328
2085,random,3,N/A,45205,73303,0.01413583755493164
2086,random,3,N/A,44089,70117,0.006649017333984375
2087,random,3,N/A,44638,72709,0.014443635940551758
2088,random,3,N/A,46132,74311,0.01155400276184082
2089,random,3,N/A,44647,69577,0.017903804779052734
2090,random,3,N/A,44089,69901,0.024006128311157227
2091,random,3,N/A,45862,71089,0.0042459964752197266
2092,random,3,N/A,45331,69937,0.004342079162597656
2093,random,3,N/A,45115,70819,0.02150893211364746
2094,random,3,N/A,44737,71089,0.004293203353881836
2095,random,3,N/A,44989,70081,0.012840986251831055
2096,random,3,N/A,46492,74257,0.031151771545410156
2097,random,3,N/A,45745,73519,0.00926518440246582
2098,random,3,N/A,44548,69739,0.012568950653076172
2099,random,3,N/A,45889,70333,0.013363838195800781
2100,random,3,N/A,43684,70549,0.009733915328979492
2101,random,3,N/A,43585,69685,0.029855966567993164
2102,random,3,N/A,44116,71773,0.0037941932678222656
2103,random,3,N/A,44098,72709,0.03163909912109375
2104,random,3,N/A,46645,73771,0.03730297088623047
2105,random,3,N/A,44926,69073,0.005669116973876953
2106,random,3,N/A,44143,68497,0.003031015396118164
2107,random,3,N/A,43999,70459,0.009190082550048828
2108,random,3,N/A,44332,70441,0.019086122512817383
2109,random,3,N/A,44170,70747,0.012462139129638672
2110,random,3,N/A,44746,71251,0.005714893341064453
2111,random,3,N/A,44278,69505,0.005472898483276367
2112,random,3,N/A,44143,70999,0.007376909255981445
2113,random,3,N/A,44908,70333,0.019053936004638672
2114,random,3,N/A,44710,72745,0.00516510009765625
2115,random,3,N/A,43558,71899,0.01348114013671875
2116,random,3,N/A,45196,70711,0.02227616310119629
2117,random,3,N/A,45538,71323,0.006405830383300781
2118,random,3,N/A,44548,70603,0.012239694595336914
2119,random,3,N/A,44620,72259,0.00897526741027832
2120,random,3,N/A,45304,71341,0.004068851470947266
2121,random,3,N/A,46249,74995,0.01903820037841797
2122,random,3,N/A,44611,69901,0.015880107879638672
2123,random,3,N/A,44638,70189,0.008671045303344727
2124,random,3,N/A,44485,71530,0.010251998901367188
2125,random,3,N/A,44953,72043,0.0041849613189697266
2126,random,3,N/A,45709,71899,0.004027128219604492
2127,random,3,N/A,45061,72475,0.007195949554443359
2128,random,3,N/A,44071,67777,0.005472898483276367
2129,random,3,N/A,45313,72997,0.01926398277282715
2130,random,3,N/A,45628,73123,0.004190921783447266
2131,random,3,N/A,44998,71215,0.008316755294799805
2132,random,3,N/A,44719,70801,0.009572267532348633
2133,random,3,N/A,44449,70585,0.0045318603515625
2134,random,3,N/A,43990,71953,0.010754823684692383
2135,random,3,N/A,44170,70513,0.006433010101318359
2136,random,3,N/A,45313,71107,0.004904985427856445
2137,random,3,N/A,45151,71143,0.005558967590332031
2138,random,3,N/A,43999,71107,0.028254985809326172
2139,random,3,N/A,46375,75031,0.0036602020263671875
2140,random,3,N/A,45079,71557,0.004018068313598633
2141,random,3,N/A,45007,69019,0.003293752670288086
2142,random,3,N/A,46717,72097,0.007429838180541992
2143,random,3,N/A,46411,72223,0.019519329071044922
2144,random,3,N/A,44863,73843,0.006583213806152344
2145,random,3,N/A,44818,71809,0.005850076675415039
2146,random,3,N/A,44458,71395,0.00957798957824707
2147,random,3,N/A,44809,73339,0.004328012466430664
2148,random,3,N/A,44728,71827,0.004197120666503906
2149,random,3,N/A,45088,69685,0.0048809051513671875
2150,random,3,N/A,44440,70405,0.0035898685455322266
2151,random,3,N/A,44791,69235,0.0036461353302001953
2152,random,3,N/A,45034,72817,0.005487918853759766
2153,random,3,N/A,43792,69181,0.015066146850585938
2154,random,3,N/A,45763,73033,0.031019926071166992
2155,random,3,N/A,45151,69055,0.014951944351196289
2156,random,3,N/A,44971,70549,0.014887332916259766
2157,random,3,N/A,43756,69793,0.0035200119018554688
2158,random,3,N/A,45160,72439,0.007761955261230469
2159,random,3,N/A,46393,75355,0.005826711654663086
2160,random,3,N/A,45034,70477,0.007153034210205078
2161,random,3,N/A,44323,72187,0.022760868072509766
2162,random,3,N/A,45259,72277,0.005660057067871094
2163,random,3,N/A,45439,73609,0.0066640377044677734
2164,random,3,N/A,45115,71197,0.0101318359375
2165,random,3,N/A,44224,71287,0.009602069854736328
2166,random,3,N/A,45196,73033,0.02183389663696289
2167,random,3,N/A,44404,70387,0.02585887908935547
2168,random,3,N/A,44611,72223,0.0039288997650146484
2169,random,3,N/A,44197,67129,0.010354995727539062
2170,random,3,N/A,47230,71863,0.0043489933013916016
2171,random,3,N/A,44818,70999,0.0036232471466064453
2172,random,3,N/A,44476,69973,0.014700651168823242
2173,random,3,N/A,43936,71251,0.008394002914428711
2174,random,3,N/A,45115,70099,0.003771066665649414
2175,random,3,N/A,43153,70081,0.004758119583129883
2176,random,3,N/A,45592,70225,0.006987094879150391
2177,random,3,N/A,44476,70495,0.024659156799316406
2178,random,3,N/A,45214,70765,0.02035212516784668
2179,random,3,N/A,46060,72313,0.005811929702758789
2180,random,3,N/A,44323,72061,0.011475086212158203
2181,random,3,N/A,45457,74005,0.004700899124145508
2182,random,3,N/A,44341,72367,0.004158973693847656
2183,random,3,N/A,44458,72043,0.027833223342895508
2184,random,3,N/A,44638,70333,0.0049779415130615234
2185,random,3,N/A,44080,70207,0.015254974365234375
2186,random,3,N/A,45169,71287,0.010001182556152344
2187,random,3,N/A,44719,70135,0.0044231414794921875
2188,random,3,N/A,44881,70657,0.004734039306640625
2189,random,3,N/A,44341,72565,0.006826877593994141
2190,random,3,N/A,45079,70945,0.005106210708618164
2191,random,3,N/A,45610,72979,0.008980989456176758
2192,random,3,N/A,44269,68929,0.011937141418457031
2193,random,3,N/A,43423,71323,0.008161067962646484
2194,random,3,N/A,45790,73213,0.007411003112792969
2195,random,3,N/A,44485,71287,0.016685962677001953
2196,random,3,N/A,45421,70369,0.0035309791564941406
2197,random,3,N/A,44926,72727,0.004549980163574219
2198,random,3,N/A,42694,68047,0.013541936874389648
2199,random,3,N/A,45583,71359,0.010209083557128906
2200,random,3,N/A,43441,68011,0.006815910339355469
2201,random,3,N/A,45214,70243,0.0048999786376953125
2202,random,3,N/A,44998,71539,0.008074045181274414
2203,random,3,N/A,44683,71557,0.004761219024658203
2204,random,3,N/A,44656,70981,0.017651796340942383
2205,random,3,N/A,45295,70621,0.010371685028076172
2206,random,3,N/A,45898,73465,0.022658824920654297
2207,random,3,N/A,44575,71701,0.019636154174804688
2208,random,3,N/A,44809,68029,0.004571199417114258
2209,random,3,N/A,45943,73087,0.00925588607788086
2210,random,3,N/A,44809,73663,0.011627912521362305
2211,random,3,N/A,44917,69577,0.008466005325317383
2212,random,3,N/A,44413,69415,0.005170106887817383
2213,random,3,N/A,45097,70585,0.003236055374145508
2214,random,3,N/A,44854,71773,0.005738019943237305
2215,random,3,N/A,43378,68659,0.004781007766723633
2216,random,3,N/A,44206,69523,0.012772798538208008
2217,random,3,N/A,44737,70567,0.02416205406188965
2218,random,3,N/A,44674,71161,0.016929149627685547
2219,random,3,N/A,45376,73393,0.01003408432006836
2220,random,3,N/A,44017,68785,0.005182027816772461
2221,random,3,N/A,43747,69055,0.006891727447509766
2222,random,3,N/A,46402,73681,0.005735874176025391
2223,random,3,N/A,44314,69739,0.006962299346923828
2224,random,3,N/A,46258,71125,0.0053920745849609375
2225,random,3,N/A,45025,71215,0.014093160629272461
2226,random,3,N/A,46078,72961,0.01146388053894043
2227,random,3,N/A,45367,67957,0.01038813591003418
2228,random,3,N/A,45079,73015,0.030175209045410156
2229,random,3,N/A,44944,71647,0.007228851318359375
2230,random,3,N/A,46213,73915,0.004214048385620117
2231,random,3,N/A,44980,73681,0.013035774230957031
2232,random,3,N/A,43513,71701,0.004129886627197266
2233,random,3,N/A,46015,74419,0.004851818084716797
2234,random,3,N/A,44170,72907,0.0062520503997802734
2235,random,3,N/A,44818,69865,0.010792016983032227
2236,random,3,N/A,46816,72529,0.008258819580078125
2237,random,3,N/A,43675,69181,0.015514135360717773
2238,random,3,N/A,46303,73987,0.010161876678466797
2239,random,3,N/A,43603,72313,0.005805015563964844
2240,random,3,N/A,45655,74671,0.028579235076904297
2241,random,3,N/A,45178,73771,0.02019190788269043
2242,random,3,N/A,45394,70585,0.02950882911682129
2243,random,3,N/A,44926,70027,0.027488231658935547
2244,random,3,N/A,43423,69361,0.012727975845336914
2245,random,3,N/A,45331,72619,0.005639076232910156
2246,random,3,N/A,45835,73321,0.006124019622802734
2247,random,3,N/A,45538,70783,0.012804985046386719
2248,random,3,N/A,43810,67291,0.0041961669921875
2249,random,3,N/A,45007,73699,0.009459972381591797
2250,random,3,N/A,45628,71179,0.033091068267822266
2251,random,3,N/A,46042,71881,0.0131988525390625
2252,random,3,N/A,44467,69577,0.04226088523864746
2253,random,3,N/A,44755,69937,0.004395008087158203
2254,random,3,N/A,45133,70999,0.006030082702636719
2255,random,3,N/A,45817,74203,0.007758140563964844
2256,random,3,N/A,45403,73969,0.006976127624511719
2257,random,3,N/A,43900,69379,0.006214141845703125
2258,random,3,N/A,45448,72637,0.007328987121582031
2259,random,3,N/A,46024,73519,0.006512880325317383
2260,random,3,N/A,44953,71611,0.005055904388427734
2261,random,3,N/A,45781,71665,0.02046680450439453
2262,random,3,N/A,43972,70387,0.009081125259399414
2263,random,3,N/A,44539,71467,0.013334035873413086
2264,random,3,N/A,46375,72943,0.013098001480102539
2265,random,3,N/A,44692,70693,0.004378080368041992
2266,random,3,N/A,45844,70495,0.003587961196899414
2267,random,3,N/A,45025,72259,0.0031957626342773438
2268,random,3,N/A,45304,74329,0.005274057388305664
2269,random,3,N/A,44980,69757,0.00896000862121582
2270,random,3,N/A,46312,72601,0.010704994201660156
2271,random,3,N/A,44980,71287,0.009289264678955078
2272,random,3,N/A,45538,72259,0.045664072036743164
2273,random,3,N/A,44575,70261,0.01320195198059082
2274,random,3,N/A,44818,72781,0.014213800430297852
2275,random,3,N/A,43558,68299,0.023180007934570312
2276,random,3,N/A,44152,69973,0.01071619987487793
2277,random,3,N/A,44602,69127,0.00604701042175293
2278,random,3,N/A,44485,72961,0.0037822723388671875
2279,random,3,N/A,45214,72583,0.006247043609619141
2280,random,3,N/A,44728,70801,0.026825904846191406
2281,random,3,N/A,45205,72277,0.015469789505004883
2282,random,3,N/A,45664,72313,0.0062868595123291016
2283,random,3,N/A,45691,69271,0.008057117462158203
2284,random,3,N/A,43909,68839,0.00545501708984375
2285,random,3,N/A,45142,72781,0.0038251876831054688
2286,random,3,N/A,44584,69361,0.011393070220947266
2287,random,3,N/A,44611,74059,0.005259037017822266
2288,random,3,N/A,44503,71791,0.018918991088867188
2289,random,3,N/A,43711,68911,0.0054509639739990234
2290,random,3,N/A,44836,70117,0.0047910213470458984
2291,random,3,N/A,45619,71161,0.028287887573242188
2292,random,3,N/A,45862,76075,0.010051965713500977
2293,random,3,N/A,44359,70801,0.008405685424804688
2294,random,3,N/A,45097,73087,0.023522138595581055
2295,random,3,N/A,45583,74671,0.018291950225830078
2296,random,3,N/A,43846,69307,0.01996898651123047
2297,random,3,N/A,46330,72601,0.018611907958984375
2298,random,3,N/A,45025,72655,0.005305767059326172
2299,random,3,N/A,44206,72061,0.02100515365600586
2300,random,3,N/A,44278,68371,0.004123687744140625
2301,random,3,N/A,44827,70513,0.013592004776000977
2302,random,3,N/A,44287,72259,0.006721019744873047
2303,random,3,N/A,44404,70585,0.007028341293334961
2304,random,3,N/A,44908,71539,0.016649961471557617
2305,random,3,N/A,43846,71917,0.006079912185668945
2306,random,3,N/A,45448,70261,0.0047931671142578125
2307,random,3,N/A,46303,75895,0.012827157974243164
2308,random,3,N/A,44332,70729,0.0246579647064209
2309,random,3,N/A,45088,72133,0.006319999694824219
2310,random,3,N/A,45916,70639,0.005631923675537109
2311,random,3,N/A,45916,68929,0.015213727951049805
2312,random,3,N/A,45736,70567,0.005702018737792969
2313,random,3,N/A,44710,71395,0.009816884994506836
2314,random,3,N/A,43999,71449,0.00701594352722168
2315,random,3,N/A,46078,71899,0.003695964813232422
2316,random,3,N/A,45691,73519,0.007211923599243164
2317,random,3,N/A,44521,71665,0.01666998863220215
2318,random,3,N/A,44467,72925,0.015341043472290039
2319,random,3,N/A,44566,69775,0.003553152084350586
2320,random,3,N/A,44827,70027,0.022320985794067383
2321,random,3,N/A,42919,67651,0.0048520565032958984
2322,random,3,N/A,44341,71755,0.012857913970947266
2323,random,3,N/A,44170,71665,0.0066030025482177734
2324,random,3,N/A,44458,71845,0.0072100162506103516
2325,random,3,N/A,44755,69325,0.010987043380737305
2326,random,3,N/A,44890,69613,0.008372068405151367
2327,random,3,N/A,44350,71071,0.0040130615234375
2328,random,3,N/A,45259,71341,0.005988121032714844
2329,random,3,N/A,43486,68263,0.007890939712524414
2330,random,3,N/A,44908,71845,0.006683826446533203
2331,random,3,N/A,44863,71809,0.020956039428710938
2332,random,3,N/A,46618,73159,0.02191305160522461
2333,random,3,N/A,45574,70909,0.024131059646606445
2334,random,3,N/A,45205,74059,0.005334138870239258
2335,random,3,N/A,44593,71953,0.003645181655883789
2336,random,3,N/A,44035,70189,0.007959127426147461
2337,random,3,N/A,46096,74743,0.013154983520507812
2338,random,3,N/A,45088,70855,0.0156400203704834
2339,random,3,N/A,44908,72277,0.009337186813354492
2340,random,3,N/A,44800,71665,0.031026124954223633
2341,random,3,N/A,45106,71539,0.005154132843017578
2342,random,3,N/A,46321,72421,0.019205093383789062
2343,random,3,N/A,46051,73609,0.024707794189453125
2344,random,3,N/A,44422,73609,0.0073642730712890625
2345,random,3,N/A,46060,73879,0.012937784194946289
2346,random,3,N/A,45736,70837,0.005439043045043945
2347,random,3,N/A,46105,73177,0.022023916244506836
2348,random,3,N/A,45763,72385,0.047955989837646484
2349,random,3,N/A,45997,73285,0.014295101165771484
2350,random,3,N/A,45772,74293,0.004683971405029297
2351,random,3,N/A,45223,72079,0.015629053115844727
2352,random,3,N/A,44449,69775,0.005239963531494141
2353,random,3,N/A,44755,73177,0.00810384750366211
2354,random,3,N/A,44908,72493,0.005216121673583984
2355,random,3,N/A,43855,68407,0.0037419795989990234
2356,random,3,N/A,42991,67885,0.005445003509521484
2357,random,3,N/A,45637,72943,0.02178812026977539
2358,random,3,N/A,43504,70459,0.010865926742553711
2359,random,3,N/A,43693,69325,0.011210918426513672
2360,random,3,N/A,44395,69253,0.020527124404907227
2361,random,3,N/A,44782,70675,0.0055370330810546875
2362,random,3,N/A,45700,72979,0.038623809814453125
2363,random,3,N/A,43693,69307,0.008833885192871094
2364,random,3,N/A,45331,71953,0.01103520393371582
2365,random,3,N/A,45124,71629,0.005660295486450195
2366,random,3,N/A,45484,72313,0.012140989303588867
2367,random,3,N/A,43999,69505,0.003873109817504883
2368,random,3,N/A,45259,72277,0.027572154998779297
2369,random,3,N/A,45214,71215,0.01586008071899414
2370,random,3,N/A,45133,72637,0.013158082962036133
2371,random,3,N/A,45583,71647,0.007163047790527344
2372,random,3,N/A,45637,68803,0.007639169692993164
2373,random,3,N/A,43828,72133,0.029207706451416016
2374,random,3,N/A,46222,72367,0.02114391326904297
2375,random,3,N/A,45457,68137,0.010317087173461914
2376,random,3,N/A,45997,73753,0.010027885437011719
2377,random,3,N/A,46348,73321,0.005126953125
2378,random,3,N/A,44584,69955,0.006742954254150391
2379,random,3,N/A,45475,72061,0.024749040603637695
2380,random,3,N/A,43495,70333,0.0053288936614990234
2381,random,3,N/A,43981,70045,0.003242969512939453
2382,random,3,N/A,43990,68119,0.006922006607055664
2383,random,3,N/A,45763,71053,0.007328033447265625
2384,random,3,N/A,46321,70333,0.005771160125732422
2385,random,3,N/A,45502,70765,0.008867025375366211
2386,random,3,N/A,43180,70801,0.00932621955871582
2387,random,3,N/A,45799,73537,0.004088878631591797
2388,random,3,N/A,44206,71035,0.0035212039947509766
2389,random,3,N/A,45061,69433,0.016415834426879883
2390,random,3,N/A,44035,69685,0.003990888595581055
2391,random,3,N/A,44944,71647,0.009196996688842773
2392,random,3,N/A,44323,70189,0.012912750244140625
2393,random,3,N/A,45268,70801,0.005681037902832031
2394,random,3,N/A,45403,72079,0.0060882568359375
2395,random,3,N/A,43747,70855,0.008700847625732422
2396,random,3,N/A,44791,70369,0.009367942810058594
2397,random,3,N/A,45151,73069,0.0034029483795166016
2398,random,3,N/A,44818,70567,0.008654117584228516
2399,random,3,N/A,45556,73123,0.009812116622924805
2400,random,3,N/A,44602,69919,0.006594181060791016
2401,random,3,N/A,43954,68911,0.008563041687011719
2402,random,3,N/A,44188,70243,0.004791736602783203
2403,random,3,N/A,45367,73357,0.0034360885620117188
2404,random,3,N/A,45007,73051,0.012655973434448242
2405,random,3,N/A,44476,69343,0.0053958892822265625
2406,random,3,N/A,44224,69181,0.0068857669830322266
2407,random,3,N/A,44701,71647,0.014258861541748047
2408,random,3,N/A,45214,70891,0.021120071411132812
2409,random,3,N/A,45673,72025,0.003718137741088867
2410,random,3,N/A,44008,71161,0.01505279541015625
2411,random,3,N/A,44737,69721,0.005858182907104492
2412,random,3,N/A,44341,68857,0.004962921142578125
2413,random,3,N/A,43630,69505,0.01116800308227539
2414,random,3,N/A,44872,74887,0.017184019088745117
2415,random,3,N/A,45385,70477,0.017976999282836914
2416,random,3,N/A,45484,71287,0.014002084732055664
2417,random,3,N/A,44152,70873,0.007998943328857422
2418,random,3,N/A,44458,71089,0.0031778812408447266
2419,random,3,N/A,45259,70711,0.005979776382446289
2420,random,3,N/A,45322,71449,0.0040569305419921875
2421,random,3,N/A,45628,70081,0.015638113021850586
2422,random,3,N/A,45331,70441,0.016851425170898438
2423,random,3,N/A,44764,72259,0.008276939392089844
2424,random,3,N/A,45322,69667,0.006092071533203125
2425,random,3,N/A,47140,74077,0.016594886779785156
2426,random,3,N/A,44746,70045,0.015316009521484375
2427,random,3,N/A,43378,69739,0.008222818374633789
2428,random,3,N/A,44341,72529,0.012449026107788086
2429,random,3,N/A,45358,69973,0.020338773727416992
2430,random,3,N/A,45133,73897,0.022752046585083008
2431,random,3,N/A,45241,70765,0.013036727905273438
2432,random,3,N/A,46627,73411,0.006871938705444336
2433,random,3,N/A,44998,70747,0.003932952880859375
2434,random,3,N/A,45745,70387,0.012645959854125977
2435,random,3,N/A,45367,71719,0.007057905197143555
2436,random,3,N/A,43666,70405,0.0030448436737060547
2437,random,3,N/A,44593,73429,0.009751081466674805
2438,random,3,N/A,44962,70927,0.007703065872192383
2439,random,3,N/A,44908,70837,0.005577802658081055
2440,random,3,N/A,44764,70027,0.005314826965332031
2441,random,3,N/A,44593,69703,0.008766889572143555
2442,random,3,N/A,45871,72673,0.005120992660522461
2443,random,3,N/A,46348,72349,0.009662151336669922
2444,random,3,N/A,45376,71269,0.004665851593017578
2445,random,3,N/A,45583,71395,0.009904861450195312
2446,random,3,N/A,45520,73213,0.01389312744140625
2447,random,3,N/A,44737,70963,0.018594741821289062
2448,random,3,N/A,45574,70909,0.0031261444091796875
2449,random,3,N/A,46087,73285,0.019302845001220703
2450,random,3,N/A,42973,68497,0.0040090084075927734
2451,random,3,N/A,45952,71755,0.005213022232055664
2452,random,3,N/A,45709,71197,0.004606008529663086
2453,random,3,N/A,44323,67327,0.02590179443359375
2454,random,3,N/A,44116,69001,0.009968042373657227
2455,random,3,N/A,44944,70405,0.01611018180847168
2456,random,3,N/A,45529,72673,0.01624608039855957
2457,random,3,N/A,43612,69235,0.015974760055541992
2458,random,3,N/A,45070,70459,0.02638387680053711
2459,random,3,N/A,46672,73141,0.007599830627441406
2460,random,3,N/A,43945,71197,0.007072925567626953
2461,random,3,N/A,43657,68317,0.011065244674682617
2462,random,3,N/A,43162,68533,0.01840496063232422
2463,random,3,N/A,44692,72025,0.01677703857421875
2464,random,3,N/A,43918,72979,0.0077610015869140625
2465,random,3,N/A,47005,74203,0.029466867446899414
2466,random,3,N/A,43765,69091,0.007376909255981445
2467,random,3,N/A,45304,74869,0.01780986785888672
2468,random,3,N/A,42982,70243,0.005279064178466797
2469,random,3,N/A,43900,69865,0.009971141815185547
2470,random,3,N/A,44593,72475,0.011118650436401367
2471,random,3,N/A,45007,72475,0.015022754669189453
2472,random,3,N/A,46384,72979,0.0054569244384765625
2473,random,3,N/A,47104,74023,0.005113124847412109
2474,random,3,N/A,46069,72817,0.015736818313598633
2475,random,3,N/A,44809,71575,0.005045652389526367
2476,random,3,N/A,44566,68875,0.015469074249267578
2477,random,3,N/A,45997,73555,0.015271902084350586
2478,random,3,N/A,47113,74365,0.004745006561279297
2479,random,3,N/A,44323,68119,0.01764702796936035
2480,random,3,N/A,45421,71521,0.0052449703216552734
2481,random,3,N/A,44062,69883,0.003047943115234375
2482,random,3,N/A,44575,69019,0.022079944610595703
2483,random,3,N/A,45106,70495,0.021332979202270508
2484,random,3,N/A,44584,73033,0.02077794075012207
2485,random,3,N/A,45484,70909,0.010867834091186523
2486,random,3,N/A,45907,73573,0.02109980583190918
2487,random,3,N/A,45097,72583,0.021527767181396484
2488,random,3,N/A,43342,68749,0.03125786781311035
2489,random,3,N/A,44449,72187,0.004266977310180664
2490,random,3,N/A,47005,73123,0.005740165710449219
2491,random,3,N/A,44611,74095,0.007255077362060547
2492,random,3,N/A,45637,70279,0.016267061233520508
2493,random,3,N/A,45475,72079,0.013007879257202148
2494,random,3,N/A,45574,71935,0.010043859481811523
2495,random,3,N/A,45529,72223,0.004943132400512695
2496,random,3,N/A,44089,71197,0.009944915771484375
2497,random,3,N/A,44917,71071,0.014136791229248047
2498,random,3,N/A,46051,73663,0.0227510929107666
2499,random,3,N/A,44566,69343,0.004349946975708008
2500,random,3,N/A,43999,69145,0.01831507682800293
2501,random,3,N/A,45052,73501,0.00912618637084961
2502,random,3,N/A,46213,75427,0.0068242549896240234
2503,random,3,N/A,45799,72295,0.009244918823242188
2504,random,3,N/A,45655,72367,0.009505033493041992
2505,random,3,N/A,45241,70459,0.004374980926513672
2506,random,3,N/A,46303,72529,0.00641322135925293
2507,random,3,N/A,45025,71377,0.004601001739501953
2508,random,3,N/A,44305,72007,0.0036439895629882812
2509,random,3,N/A,44674,71683,0.0076639652252197266
2510,random,3,N/A,43891,70549,0.007089376449584961
2511,random,3,N/A,43297,72061,0.005197048187255859
2512,random,3,N/A,44701,68839,0.029131650924682617
2513,random,3,N/A,45745,72403,0.005464792251586914
2514,random,3,N/A,44170,69451,0.011158227920532227
2515,random,3,N/A,45448,71809,0.0051877498626708984
2516,random,3,N/A,45754,72187,0.009755134582519531
2517,random,3,N/A,45718,71053,0.018724918365478516
2518,random,3,N/A,44701,71107,0.0055599212646484375
2519,random,3,N/A,43981,69361,0.03262615203857422
2520,random,3,N/A,45169,70621,0.021234989166259766
2521,random,3,N/A,45277,72097,0.013850688934326172
2522,random,3,N/A,45916,71989,0.006236076354980469
2523,random,3,N/A,45583,74329,0.003365755081176758
2524,random,3,N/A,44521,71377,0.006750822067260742
2525,random,3,N/A,45844,71251,0.008332014083862305
2526,random,3,N/A,44611,74383,0.019886016845703125
2527,random,3,N/A,46069,73141,0.013318061828613281
2528,random,3,N/A,44710,71629,0.004678964614868164
2529,random,3,N/A,44539,71917,0.004180908203125
2530,random,3,N/A,45241,71467,0.01867508888244629
2531,random,3,N/A,44800,71467,0.006722927093505859
2532,random,3,N/A,43999,71395,0.006254673004150391
2533,random,3,N/A,44269,71683,0.0036971569061279297
2534,random,3,N/A,45925,71485,0.0052051544189453125
2535,random,3,N/A,45268,72097,0.006532192230224609
2536,random,3,N/A,45997,71359,0.01281118392944336
2537,random,3,N/A,43657,69379,0.005028724670410156
2538,random,3,N/A,44395,71539,0.01530909538269043
2539,random,3,N/A,44305,70153,0.007687807083129883
2540,random,3,N/A,44827,72889,0.003782987594604492
2541,random,3,N/A,44953,71989,0.02010965347290039
2542,random,3,N/A,46078,71773,0.02676081657409668
2543,random,3,N/A,45286,72583,0.007246971130371094
2544,random,3,N/A,44008,69127,0.003152132034301758
2545,random,3,N/A,45700,71809,0.01711893081665039
2546,random,3,N/A,44179,71197,0.004042863845825195
2547,random,3,N/A,44233,70279,0.03327488899230957
2548,random,3,N/A,45304,71413,0.011317014694213867
2549,random,3,N/A,44296,71503,0.004294157028198242
2550,random,3,N/A,46852,73519,0.006172895431518555
2551,random,3,N/A,45358,71665,0.0039060115814208984
2552,random,3,N/A,44971,72817,0.003429889678955078
2553,random,3,N/A,45151,73501,0.009627819061279297
2554,random,3,N/A,45619,71899,0.0033271312713623047
2555,random,3,N/A,45457,70603,0.009164094924926758
2556,random,3,N/A,45016,70711,0.005460262298583984
2557,random,3,N/A,44827,71827,0.01260685920715332
2558,random,3,N/A,45799,71521,0.003732919692993164
2559,random,3,N/A,43846,68767,0.006609201431274414
2560,random,3,N/A,45106,71665,0.003287076950073242
2561,random,3,N/A,45709,72007,0.013061761856079102
2562,random,3,N/A,45655,72727,0.0067560672760009766
2563,random,3,N/A,43936,71143,0.0070989131927490234
2564,random,3,N/A,45772,71485,0.024678945541381836
2565,random,3,N/A,45466,72349,0.0045931339263916016
2566,random,3,N/A,45097,72781,0.013961315155029297
2567,random,3,N/A,44809,71647,0.009376764297485352
2568,random,3,N/A,45097,71125,0.010265827178955078
2569,random,3,N/A,44323,72439,0.004243135452270508
2570,random,3,N/A,44962,69361,0.0032758712768554688
2571,random,3,N/A,43891,71377,0.009286165237426758
2572,random,3,N/A,45448,70999,0.004270792007446289
2573,random,3,N/A,44431,72997,0.015620946884155273
2574,random,3,N/A,44755,71827,0.007210969924926758
2575,random,3,N/A,44332,68317,0.004531383514404297
2576,random,3,N/A,44944,75877,0.004489898681640625
2577,random,3,N/A,45844,71107,0.0120849609375
2578,random,3,N/A,44962,70747,0.004075050354003906
2579,random,3,N/A,46276,72115,0.016520977020263672
2580,random,3,N/A,45448,69379,0.015327930450439453
2581,random,3,N/A,45619,73195,0.014811992645263672
2582,random,3,N/A,45025,67597,0.005606889724731445
2583,random,3,N/A,45520,73339,0.023431062698364258
2584,random,3,N/A,46042,72385,0.0088958740234375
2585,random,3,N/A,44440,71989,0.009150266647338867
2586,random,3,N/A,44656,71197,0.025345802307128906
2587,random,3,N/A,44080,70315,0.0056760311126708984
2588,random,3,N/A,44593,68875,0.0037078857421875
2589,random,3,N/A,44593,70243,0.00469207763671875
2590,random,3,N/A,45916,73303,0.007852792739868164
2591,random,3,N/A,45862,73429,0.015077829360961914
2592,random,3,N/A,45772,73285,0.012760162353515625
2593,random,3,N/A,44440,70297,0.0063478946685791016
2594,random,3,N/A,44827,71863,0.006365060806274414
2595,random,3,N/A,45007,71539,0.005005836486816406
2596,random,3,N/A,45430,73429,0.004714012145996094
2597,random,3,N/A,44053,70513,0.016790151596069336
2598,random,3,N/A,43999,68533,0.009548187255859375
2599,random,3,N/A,43954,69955,0.0037276744842529297
2600,random,3,N/A,44719,72367,0.010061979293823242
2601,random,3,N/A,45547,73987,0.006118059158325195
2602,random,3,N/A,44584,70063,0.00471186637878418
