,algorithm,district,parameters,shared cost,own cost,time
185,random,1,N/A,46060,77695,0.006246089935302734
186,random,1,N/A,44521,75067,0.004857778549194336
187,random,1,N/A,44998,75436,0.0032999515533447266
188,random,1,N/A,44953,75589,0.01014089584350586
189,random,1,N/A,45592,75742,0.006039857864379883
190,random,1,N/A,44233,73429,0.013115882873535156
191,random,1,N/A,45817,78487,0.009332895278930664
192,random,1,N/A,44233,75787,0.0036449432373046875
193,random,1,N/A,45412,76165,0.006464958190917969
194,random,1,N/A,45313,75589,0.00865793228149414
195,random,1,N/A,45466,76417,0.0032999515533447266
196,random,1,N/A,46258,78235,0.005106925964355469
197,random,1,N/A,45772,78397,0.0034401416778564453
198,random,1,N/A,43594,72853,0.005271196365356445
199,random,1,N/A,44836,75049,0.007371187210083008
200,random,1,N/A,45097,74788,0.026865243911743164
201,random,1,N/A,44593,75841,0.005856037139892578
202,random,1,N/A,45538,76678,0.009794950485229492
203,random,1,N/A,44377,74419,0.016012191772460938
204,random,1,N/A,45214,76624,0.008849143981933594
205,random,1,N/A,45466,75895,0.0036058425903320312
206,random,1,N/A,44872,74761,0.00815272331237793
207,random,1,N/A,42919,74248,0.02000713348388672
208,random,1,N/A,46636,78361,0.00867009162902832
209,random,1,N/A,47014,78316,0.004681110382080078
210,random,1,N/A,46618,78550,0.006359100341796875
211,random,1,N/A,44719,75004,0.0045621395111083984
212,random,1,N/A,45736,79378,0.004288911819458008
213,random,1,N/A,43621,73339,0.010521173477172852
214,random,1,N/A,46330,78964,0.011703968048095703
215,random,1,N/A,44386,74554,0.004194736480712891
216,random,1,N/A,44260,73510,0.005834102630615234
217,random,1,N/A,44071,76948,0.008476018905639648
218,random,1,N/A,45268,77164,0.004014015197753906
219,random,1,N/A,44305,75652,0.0036852359771728516
220,random,1,N/A,43846,73798,0.003849029541015625
221,random,1,N/A,44467,78028,0.004311084747314453
222,random,1,N/A,44494,76606,0.024572134017944336
223,random,1,N/A,45286,77335,0.007719993591308594
224,random,1,N/A,43855,75076,0.003893136978149414
225,random,1,N/A,44584,74437,0.003898143768310547
226,random,1,N/A,43810,74167,0.0037550926208496094
227,random,1,N/A,43738,75112,0.0042002201080322266
228,random,1,N/A,45115,78136,0.005651950836181641
229,random,1,N/A,45358,76993,0.0032422542572021484
230,random,1,N/A,44116,77137,0.012964963912963867
231,random,1,N/A,44089,75670,0.0059740543365478516
232,random,1,N/A,42793,73033,0.00846099853515625
233,random,1,N/A,46780,79018,0.010143041610717773
234,random,1,N/A,44908,75994,0.007008075714111328
235,random,1,N/A,44980,76453,0.007744789123535156
236,random,1,N/A,45322,77002,0.004773855209350586
237,random,1,N/A,44431,76894,0.005454063415527344
238,random,1,N/A,44818,77794,0.004063129425048828
239,random,1,N/A,44449,75535,0.00449824333190918
240,random,1,N/A,45448,76516,0.007539272308349609
241,random,1,N/A,44926,76255,0.006837129592895508
242,random,1,N/A,45871,78379,0.00628209114074707
243,random,1,N/A,45295,77947,0.004509925842285156
244,random,1,N/A,45097,76975,0.005579948425292969
245,random,1,N/A,45133,74941,0.028278827667236328
246,random,1,N/A,46870,77668,0.010794878005981445
247,random,1,N/A,44575,76543,0.005057096481323242
248,random,1,N/A,43585,73933,0.011863946914672852
249,random,1,N/A,44935,75499,0.011314868927001953
250,random,1,N/A,45790,77101,0.005588054656982422
251,random,1,N/A,44674,76147,0.009464740753173828
252,random,1,N/A,44467,76048,0.0046520233154296875
253,random,1,N/A,45646,75040,0.011054754257202148
254,random,1,N/A,44278,74572,0.005429983139038086
255,random,1,N/A,44539,74374,0.00412297248840332
256,random,1,N/A,44125,74383,0.006304025650024414
257,random,1,N/A,43837,74869,0.00467991828918457
258,random,1,N/A,44287,75598,0.004635810852050781
259,random,1,N/A,45322,75733,0.003779888153076172
260,random,1,N/A,43954,76210,0.008491992950439453
261,random,1,N/A,45331,77425,0.006418943405151367
262,random,1,N/A,43954,74923,0.003704071044921875
263,random,1,N/A,43369,74851,0.005198001861572266
264,random,1,N/A,44323,76174,0.006181001663208008
265,random,1,N/A,45187,75706,0.0041348934173583984
266,random,1,N/A,45682,77128,0.005712747573852539
267,random,1,N/A,44233,74707,0.026035070419311523
268,random,1,N/A,44098,74797,0.004132986068725586
269,random,1,N/A,44161,76867,0.004248142242431641
270,random,1,N/A,46123,77830,0.003435850143432617
271,random,1,N/A,44836,76480,0.006579875946044922
272,random,1,N/A,44791,74986,0.004110813140869141
273,random,1,N/A,44665,73897,0.0047228336334228516
274,random,1,N/A,45025,74653,0.003061056137084961
275,random,1,N/A,44665,76786,0.005763053894042969
276,random,1,N/A,45313,77110,0.008630990982055664
277,random,1,N/A,46042,74662,0.008591175079345703
278,random,1,N/A,44125,77389,0.0037648677825927734
279,random,1,N/A,43387,74005,0.005079030990600586
280,random,1,N/A,45556,78226,0.004640102386474609
281,random,1,N/A,45358,77245,0.010978937149047852
282,random,1,N/A,45754,76210,0.0065288543701171875
283,random,1,N/A,44737,76633,0.003229856491088867
284,random,1,N/A,45574,76363,0.00471186637878418
285,random,1,N/A,44134,73033,0.0030279159545898438
286,random,1,N/A,45331,76174,0.0032608509063720703
287,random,1,N/A,44224,76804,0.0031769275665283203
288,random,1,N/A,43936,74734,0.008230209350585938
289,random,1,N/A,44503,73600,0.021821022033691406
290,random,1,N/A,44161,75364,0.004174947738647461
291,random,1,N/A,45547,76165,0.006880998611450195
292,random,1,N/A,46402,77461,0.0050580501556396484
293,random,1,N/A,45367,78217,0.005210161209106445
294,random,1,N/A,44827,76606,0.008977890014648438
295,random,1,N/A,43918,75508,0.005499124526977539
296,random,1,N/A,45286,75634,0.00849294662475586
297,random,1,N/A,46861,75787,0.004337310791015625
298,random,1,N/A,45718,76795,0.015016794204711914
299,random,1,N/A,45655,77614,0.003141164779663086
300,random,1,N/A,45160,76372,0.007380962371826172
301,random,1,N/A,44413,73051,0.011062145233154297
302,random,1,N/A,44989,78028,0.0041811466217041016
303,random,1,N/A,45628,77479,0.004785299301147461
304,random,1,N/A,46654,77047,0.0045108795166015625
305,random,1,N/A,46060,77866,0.004033088684082031
306,random,1,N/A,45196,75859,0.0031189918518066406
307,random,1,N/A,46771,78082,0.0036580562591552734
308,random,1,N/A,43396,72313,0.0030078887939453125
309,random,1,N/A,46096,78217,0.0076711177825927734
310,random,1,N/A,45268,76327,0.0038318634033203125
311,random,1,N/A,44935,76354,0.0222780704498291
312,random,1,N/A,43873,75751,0.012632131576538086
313,random,1,N/A,45664,74995,0.0039730072021484375
314,random,1,N/A,44863,73798,0.00359344482421875
315,random,1,N/A,45025,75553,0.003610849380493164
316,random,1,N/A,44476,75283,0.0037260055541992188
317,random,1,N/A,45682,78037,0.006926774978637695
318,random,1,N/A,44917,74671,0.005589962005615234
319,random,1,N/A,44710,75454,0.004985809326171875
320,random,1,N/A,45655,77137,0.0054779052734375
321,random,1,N/A,43909,75994,0.00551295280456543
322,random,1,N/A,44701,75139,0.0037598609924316406
323,random,1,N/A,45007,75247,0.0048978328704833984
324,random,1,N/A,42820,75508,0.019102096557617188
325,random,1,N/A,45808,75949,0.004235029220581055
326,random,1,N/A,43738,75940,0.00322723388671875
327,random,1,N/A,43999,77425,0.007665157318115234
328,random,1,N/A,46510,75904,0.005914926528930664
329,random,1,N/A,45421,75688,0.004316091537475586
330,random,1,N/A,45268,76930,0.0037996768951416016
331,random,1,N/A,43054,75391,0.003384113311767578
332,random,1,N/A,44845,78406,0.0220489501953125
333,random,1,N/A,45214,78748,0.004019975662231445
334,random,1,N/A,44134,75049,0.0046231746673583984
335,random,1,N/A,45466,77758,0.007932901382446289
336,random,1,N/A,45835,75004,0.005510807037353516
337,random,1,N/A,43009,75202,0.0036411285400390625
338,random,1,N/A,44368,74698,0.005394935607910156
339,random,1,N/A,43927,74095,0.006825923919677734
340,random,1,N/A,44188,77929,0.00713801383972168
341,random,1,N/A,45106,78919,0.00379180908203125
342,random,1,N/A,45115,76372,0.006433963775634766
343,random,1,N/A,44233,75715,0.004304170608520508
344,random,1,N/A,44026,76300,0.0033931732177734375
345,random,1,N/A,45070,74005,0.004208803176879883
346,random,1,N/A,43873,73987,0.00410914421081543
347,random,1,N/A,44107,74950,0.004230022430419922
348,random,1,N/A,44008,72799,0.01045680046081543
349,random,1,N/A,45835,76759,0.003632068634033203
350,random,1,N/A,46087,77407,0.0053560733795166016
351,random,1,N/A,45187,76822,0.003106832504272461
352,random,1,N/A,45682,77956,0.0041828155517578125
353,random,1,N/A,43720,75175,0.008349895477294922
354,random,1,N/A,45169,75643,0.021017074584960938
355,random,1,N/A,44728,73213,0.004461765289306641
356,random,1,N/A,45484,77101,0.005575895309448242
357,random,1,N/A,45007,79279,0.0034270286560058594
358,random,1,N/A,45421,80143,0.008602142333984375
359,random,1,N/A,46141,78361,0.006021022796630859
360,random,1,N/A,44233,75643,0.008649826049804688
361,random,1,N/A,44116,76867,0.004136085510253906
362,random,1,N/A,45547,78523,0.008887052536010742
363,random,1,N/A,45079,77524,0.005651235580444336
364,random,1,N/A,43675,75634,0.003970146179199219
365,random,1,N/A,44233,75517,0.005231142044067383
366,random,1,N/A,44026,73636,0.004239082336425781
367,random,1,N/A,46429,79531,0.003473043441772461
368,random,1,N/A,44530,74941,0.006609201431274414
369,random,1,N/A,44494,73519,0.006154060363769531
370,random,1,N/A,44503,78397,0.003171205520629883
371,random,1,N/A,45376,73717,0.0034520626068115234
372,random,1,N/A,45151,75346,0.0032362937927246094
373,random,1,N/A,45475,80125,0.004082918167114258
374,random,1,N/A,45214,76804,0.005290985107421875
375,random,1,N/A,45394,78046,0.004925966262817383
376,random,1,N/A,44521,77686,0.020926952362060547
377,random,1,N/A,44287,75589,0.0036590099334716797
378,random,1,N/A,45277,79207,0.004297018051147461
379,random,1,N/A,43972,76408,0.003551006317138672
380,random,1,N/A,44116,73249,0.004491090774536133
381,random,1,N/A,44989,75625,0.003734111785888672
382,random,1,N/A,45592,77884,0.005564212799072266
383,random,1,N/A,44521,77479,0.0037860870361328125
384,random,1,N/A,43486,74896,0.004508256912231445
385,random,1,N/A,46105,77488,0.0033071041107177734
386,random,1,N/A,43261,71935,0.004601716995239258
387,random,1,N/A,45538,76507,0.004845857620239258
388,random,1,N/A,44818,74410,0.0067861080169677734
389,random,1,N/A,45142,75373,0.003796100616455078
390,random,1,N/A,43918,73942,0.0038928985595703125
391,random,1,N/A,42703,75112,0.004014253616333008
392,random,1,N/A,45601,78631,0.004251956939697266
393,random,1,N/A,44737,76615,0.004586935043334961
394,random,1,N/A,44692,74500,0.006793975830078125
395,random,1,N/A,46744,76129,0.011152982711791992
396,random,1,N/A,43711,74716,0.007615089416503906
397,random,1,N/A,45439,72682,0.004810810089111328
398,random,1,N/A,46951,78199,0.02106308937072754
399,random,1,N/A,45367,78874,0.008038997650146484
400,random,1,N/A,43585,75598,0.0037298202514648438
401,random,1,N/A,45025,73744,0.0077228546142578125
402,random,1,N/A,45241,76192,0.0037927627563476562
403,random,1,N/A,46330,77965,0.005272626876831055
404,random,1,N/A,45232,76462,0.0034248828887939453
405,random,1,N/A,43972,76156,0.008021116256713867
406,random,1,N/A,45070,75319,0.006001949310302734
407,random,1,N/A,45619,76165,0.003988981246948242
408,random,1,N/A,43333,76732,0.0038878917694091797
409,random,1,N/A,44746,74689,0.004288911819458008
410,random,1,N/A,44575,74923,0.006623268127441406
411,random,1,N/A,45754,78712,0.00921320915222168
412,random,1,N/A,45484,77029,0.004025936126708984
413,random,1,N/A,43837,78253,0.008177995681762695
414,random,1,N/A,44422,75751,0.0035593509674072266
415,random,1,N/A,43972,76210,0.006992816925048828
416,random,1,N/A,44890,76372,0.003471851348876953
417,random,1,N/A,46258,79990,0.00878000259399414
418,random,1,N/A,45106,75931,0.003880023956298828
419,random,1,N/A,44233,74590,0.0219879150390625
420,random,1,N/A,45331,79621,0.01080179214477539
421,random,1,N/A,44413,77002,0.010185003280639648
422,random,1,N/A,44557,76264,0.005687236785888672
423,random,1,N/A,45898,77236,0.0046961307525634766
424,random,1,N/A,44377,74770,0.004731178283691406
425,random,1,N/A,45520,78037,0.004004716873168945
426,random,1,N/A,42982,72412,0.004221916198730469
427,random,1,N/A,43684,75967,0.00798797607421875
428,random,1,N/A,44413,75004,0.006557941436767578
429,random,1,N/A,43990,76543,0.003145933151245117
430,random,1,N/A,43567,76219,0.0033407211303710938
431,random,1,N/A,44566,75805,0.007118940353393555
432,random,1,N/A,45988,76174,0.004075765609741211
433,random,1,N/A,44629,75607,0.004126071929931641
434,random,1,N/A,43360,74401,0.005145072937011719
435,random,1,N/A,45772,78280,0.003580808639526367
436,random,1,N/A,44989,77056,0.0050890445709228516
437,random,1,N/A,45061,76462,0.00357818603515625
438,random,1,N/A,44638,75913,0.008482933044433594
439,random,1,N/A,45376,76255,0.0033769607543945312
440,random,1,N/A,45466,75922,0.02725386619567871
441,random,1,N/A,44161,76903,0.004561901092529297
442,random,1,N/A,44323,73951,0.005178689956665039
443,random,1,N/A,45628,77947,0.007188320159912109
444,random,1,N/A,45709,76084,0.003565073013305664
445,random,1,N/A,44368,74176,0.003332853317260742
446,random,1,N/A,46222,78613,0.003507852554321289
447,random,1,N/A,44296,77083,0.014680862426757812
448,random,1,N/A,45340,76399,0.008340120315551758
449,random,1,N/A,44908,79558,0.004139900207519531
450,random,1,N/A,45052,76309,0.0076978206634521484
451,random,1,N/A,44836,77137,0.0035681724548339844
452,random,1,N/A,43657,72898,0.003879070281982422
453,random,1,N/A,43054,73510,0.004964113235473633
454,random,1,N/A,44179,75517,0.005803108215332031
455,random,1,N/A,43990,75049,0.009159088134765625
456,random,1,N/A,43837,74689,0.004270076751708984
457,random,1,N/A,43810,72790,0.011329889297485352
458,random,1,N/A,43999,75688,0.005486726760864258
459,random,1,N/A,46051,78163,0.0034880638122558594
460,random,1,N/A,44926,77101,0.004129171371459961
461,random,1,N/A,45295,77524,0.01998591423034668
462,random,1,N/A,43864,74041,0.0034661293029785156
463,random,1,N/A,45151,75346,0.0031609535217285156
464,random,1,N/A,43684,73915,0.00764012336730957
465,random,1,N/A,44845,75292,0.006586790084838867
466,random,1,N/A,45205,76228,0.005425214767456055
467,random,1,N/A,44665,76408,0.006011009216308594
468,random,1,N/A,44332,77155,0.0045871734619140625
469,random,1,N/A,44566,74725,0.0044248104095458984
470,random,1,N/A,45331,74581,0.004961252212524414
471,random,1,N/A,45016,74293,0.0052013397216796875
472,random,1,N/A,44089,75778,0.003777742385864258
473,random,1,N/A,44026,76579,0.004404306411743164
474,random,1,N/A,45214,75634,0.004467010498046875
475,random,1,N/A,44188,75463,0.007689952850341797
476,random,1,N/A,43414,74959,0.009589910507202148
477,random,1,N/A,46006,76660,0.0035009384155273438
478,random,1,N/A,44584,74932,0.0036017894744873047
479,random,1,N/A,42856,72781,0.010255098342895508
480,random,1,N/A,45178,79117,0.0054662227630615234
481,random,1,N/A,45340,77101,0.004152059555053711
482,random,1,N/A,43792,73411,0.0040972232818603516
483,random,1,N/A,43783,75337,0.0232241153717041
484,random,1,N/A,46798,77731,0.0031571388244628906
485,random,1,N/A,44818,78145,0.00322723388671875
486,random,1,N/A,43612,74140,0.005373954772949219
487,random,1,N/A,46168,77578,0.004549980163574219
488,random,1,N/A,45925,76093,0.00439000129699707
489,random,1,N/A,43873,79162,0.0033881664276123047
490,random,1,N/A,46384,77245,0.0044307708740234375
491,random,1,N/A,44647,77182,0.004187107086181641
492,random,1,N/A,45412,76723,0.0032508373260498047
493,random,1,N/A,45070,76300,0.0031087398529052734
494,random,1,N/A,43837,75985,0.007401943206787109
495,random,1,N/A,44557,75850,0.009847879409790039
496,random,1,N/A,44629,75409,0.0037059783935546875
497,random,1,N/A,45700,77200,0.005644083023071289
498,random,1,N/A,44827,75769,0.005495786666870117
499,random,1,N/A,44377,76498,0.005894184112548828
500,random,1,N/A,44206,74248,0.008087873458862305
501,random,1,N/A,44467,77398,0.006602048873901367
502,random,1,N/A,44899,73816,0.006601095199584961
503,random,1,N/A,45700,77155,0.00979924201965332
504,random,1,N/A,44386,75553,0.005075931549072266
505,random,1,N/A,42604,75724,0.029658794403076172
506,random,1,N/A,44827,74734,0.006408214569091797
507,random,1,N/A,44359,75598,0.0036890506744384766
508,random,1,N/A,43180,76255,0.004106998443603516
509,random,1,N/A,43009,72988,0.011588096618652344
510,random,1,N/A,43684,75292,0.003365039825439453
511,random,1,N/A,45151,75625,0.005074262619018555
512,random,1,N/A,44125,74923,0.005526065826416016
513,random,1,N/A,44746,75517,0.012359142303466797
514,random,1,N/A,45403,75814,0.008191823959350586
515,random,1,N/A,44692,77065,0.00890207290649414
516,random,1,N/A,44035,75904,0.0034418106079101562
517,random,1,N/A,45448,76255,0.006409883499145508
518,random,1,N/A,45619,76255,0.003412961959838867
519,random,1,N/A,44827,75058,0.007737874984741211
520,random,1,N/A,44197,74617,0.007055997848510742
521,random,1,N/A,43720,72133,0.003804922103881836
522,random,1,N/A,44962,77569,0.003495931625366211
523,random,1,N/A,45808,78469,0.006810903549194336
524,random,1,N/A,45376,76264,0.016917943954467773
525,random,1,N/A,44764,76039,0.004133939743041992
526,random,1,N/A,44188,74725,0.02228999137878418
527,random,1,N/A,43621,72196,0.003401041030883789
528,random,1,N/A,45133,76732,0.0030868053436279297
529,random,1,N/A,45025,77101,0.0039899349212646484
530,random,1,N/A,46132,78703,0.005357980728149414
531,random,1,N/A,44890,75139,0.0036008358001708984
532,random,1,N/A,44521,75580,0.006888866424560547
533,random,1,N/A,45394,77362,0.00495600700378418
534,random,1,N/A,45637,76219,0.005126237869262695
535,random,1,N/A,45376,75769,0.004804134368896484
536,random,1,N/A,44773,76723,0.0103912353515625
537,random,1,N/A,46069,78199,0.0033278465270996094
538,random,1,N/A,44035,73996,0.013486862182617188
539,random,1,N/A,44116,73951,0.0035462379455566406
540,random,1,N/A,45115,75508,0.0036699771881103516
541,random,1,N/A,45169,78154,0.004731893539428711
542,random,1,N/A,44035,73285,0.0036611557006835938
543,random,1,N/A,45493,76219,0.004512786865234375
544,random,1,N/A,43342,75544,0.0030558109283447266
545,random,1,N/A,44836,77515,0.004545927047729492
546,random,1,N/A,45952,76021,0.008958101272583008
547,random,1,N/A,43945,75670,0.0038480758666992188
548,random,1,N/A,44368,77056,0.019049882888793945
549,random,1,N/A,44809,76408,0.003153085708618164
550,random,1,N/A,45340,75751,0.01056218147277832
551,random,1,N/A,44944,75013,0.007312774658203125
